worker_id,sex,social_group,age,years_education,experience,rural_urban,state,activity_status,sector,formality,monthly_wage,survey_weight,log_wage,female,informal,urban,group_OBC,group_SC,group_ST,sector_Industry,sector_Services
W01274,Female,General,63,12.0,45,Rural,Madhya Pradesh,Outside_LF,NA,NA,0.0,1.3053,,1,0,0,0,0,0,0,0
W01275,Male,General,19,10.0,3,Urban,West Bengal,Employed,Services,Formal,51176.64999999991,0.969,10.84303865231553,0,0,1,0,0,0,0,1
W01276,Male,OBC,59,7.0,46,Rural,Punjab,Employed,Industry,Formal,9814.0,1.0657,9.191565216649849,0,0,0,1,0,0,1,0
W01277,Male,General,57,9.0,42,Rural,Andhra Pradesh,Outside_LF,NA,NA,0.0,1.0795,,0,0,0,0,0,0,0,0
W01278,Male,OBC,42,11.0,25,Urban,Karnataka,Employed,Services,Formal,28639.0,1.0045,10.26252470426388,0,0,1,1,0,0,0,1
W01279,Female,SC,60,5.0,49,Rural,Tamil Nadu,Outside_LF,NA,NA,0.0,1.0355,,1,0,0,0,1,0,0,0
W01280,Female,General,30,8.0,16,Rural,Madhya Pradesh,Outside_LF,NA,NA,0.0,1.0756,,1,0,0,0,0,0,0,0
W01281,Male,SC,51,7.0,38,Rural,Tamil Nadu,Employed,Industry,Informal,14736.0,1.3866,9.598048758495088,0,1,0,0,1,0,1,0
W01282,Male,General,49,18.0,25,Urban,Andhra Pradesh,Employed,Industry,Informal,45069.0,0.8251,10.715949927730533,0,1,1,0,0,0,1,0
W01283,Male,OBC,44,13.0,25,Urban,Jharkhand,Employed,Industry,Informal,11170.0,0.9435,9.320986892063246,0,1,1,1,0,0,1,0
W01284,Female,General,56,14.0,36,Rural,Karnataka,Outside_LF,NA,NA,0.0,1.0673,,1,0,0,0,0,0,0,0
W01285,Female,SC,58,1.0,51,Urban,Bihar,Outside_LF,NA,NA,0.0,0.8496,,1,0,1,0,1,0,0,0
W01286,Female,OBC,54,7.0,41,Urban,Punjab,Outside_LF,NA,NA,0.0,1.0816,,1,0,1,1,0,0,0,0
W01287,Male,OBC,44,8.0,30,Rural,Madhya Pradesh,Employed,Agriculture,Formal,16659.0,1.3815,9.720705889909716,0,0,0,1,0,0,0,0
W01288,Male,ST,63,7.0,50,Rural,Maharashtra,Employed,Agriculture,Informal,10477.0,1.1105,9.256937657352966,0,1,0,0,0,1,0,0
W01289,Male,OBC,42,12.0,24,Rural,Gujarat,Employed,Agriculture,Informal,16606.0,1.123,9.717519354821976,0,1,0,1,0,0,0,0
W01290,Female,SC,46,6.0,34,Rural,Telangana,Outside_LF,NA,NA,0.0,1.2474,,1,0,0,0,1,0,0,0
W01291,Male,OBC,24,7.0,11,Rural,West Bengal,Employed,Services,Formal,36537.0,1.3235,10.50608072475522,0,0,0,1,0,0,0,1
W01292,Female,ST,31,3.0,22,Urban,Madhya Pradesh,Outside_LF,NA,NA,0.0,0.9746,,1,0,1,0,0,1,0,0
W01293,Female,SC,60,7.0,47,Rural,Madhya Pradesh,Outside_LF,NA,NA,0.0,1.1566,,1,0,0,0,1,0,0,0
W01294,Male,ST,39,8.0,25,Rural,Kerala,Outside_LF,NA,NA,0.0,1.4744,,0,0,0,0,0,1,0,0
W01295,Male,General,40,12.0,22,Rural,Punjab,Employed,Services,Informal,19653.0,1.4209,9.885985277399985,0,1,0,0,0,0,0,1
W01296,Male,SC,55,8.0,41,Rural,Kerala,Outside_LF,NA,NA,0.0,1.3328,,0,0,0,0,1,0,0,0
W01297,Male,SC,31,8.0,17,Rural,West Bengal,Outside_LF,NA,NA,0.0,1.4558,,0,0,0,0,1,0,0,0
W01298,Male,OBC,28,10.0,12,Rural,Kerala,Outside_LF,NA,NA,0.0,1.1611,,0,0,0,1,0,0,0,0
W01299,Female,General,15,12.0,0,Rural,Madhya Pradesh,Outside_LF,NA,NA,0.0,1.1639,,1,0,0,0,0,0,0,0
W01300,Male,ST,26,7.0,13,Rural,Jharkhand,Employed,Agriculture,Formal,13602.0,1.1683,9.517972119735584,0,0,0,0,0,1,0,0
W01301,Male,General,40,12.0,22,Rural,Punjab,Employed,Agriculture,Informal,10844.0,1.097,9.291367210618557,0,1,0,0,0,0,0,0
W01302,Female,OBC,51,7.0,38,Urban,Odisha,Outside_LF,NA,NA,0.0,0.8154,,1,0,1,1,0,0,0,0
W01303,Female,OBC,31,7.0,18,Rural,Punjab,Outside_LF,NA,NA,0.0,1.4564,,1,0,0,1,0,0,0,0
W01304,Male,General,37,9.0,22,Rural,Bihar,Employed,Agriculture,Informal,9808.0,1.4317,9.190953658175992,0,1,0,0,0,0,0,0
W01305,Female,OBC,26,5.0,15,Rural,Andhra Pradesh,Outside_LF,NA,NA,0.0,1.2835,,1,0,0,1,0,0,0,0
W01306,Female,General,55,11.0,38,Rural,Uttar Pradesh,Outside_LF,NA,NA,0.0,1.3371,,1,0,0,0,0,0,0,0
W01307,Female,OBC,41,6.0,29,Rural,Andhra Pradesh,Outside_LF,NA,NA,0.0,1.1345,,1,0,0,1,0,0,0,0
W01308,Female,SC,22,8.0,8,Rural,Rajasthan,Outside_LF,NA,NA,0.0,1.031,,1,0,0,0,1,0,0,0
W01309,Male,OBC,45,9.0,30,Rural,Punjab,Employed,Agriculture,Informal,16366.0,1.232,9.702961291087327,0,1,0,1,0,0,0,0
W01310,Female,OBC,31,10.0,15,Urban,Karnataka,Outside_LF,NA,NA,0.0,1.006,,1,0,1,1,0,0,0,0
W01311,Male,General,58,13.0,39,Rural,Telangana,Outside_LF,NA,NA,0.0,1.3463,,0,0,0,0,0,0,0,0
W01312,Female,SC,28,8.0,14,Urban,Madhya Pradesh,Outside_LF,NA,NA,0.0,0.9825,,1,0,1,0,1,0,0,0
W01313,Female,ST,58,3.0,49,Urban,Maharashtra,Outside_LF,NA,NA,0.0,1.0981,,1,0,1,0,0,1,0,0
W01314,Male,General,49,13.0,30,Urban,Telangana,Employed,Agriculture,Informal,37101.0,0.8404,10.521399202410167,0,1,1,0,0,0,0,0
W01315,Male,OBC,21,12.0,3,Rural,West Bengal,Outside_LF,NA,NA,0.0,1.1465,,0,0,0,1,0,0,0,0
W01316,Female,OBC,52,3.0,43,Urban,Odisha,Outside_LF,NA,NA,0.0,0.7937,,1,0,1,1,0,0,0,0
W01317,Female,OBC,51,12.0,33,Rural,Tamil Nadu,Employed,Agriculture,Informal,6266.0,1.4695,8.742893471512136,1,1,0,1,0,0,0,0
W01318,Male,OBC,37,16.0,15,Urban,Punjab,Employed,Services,Informal,30034.0,0.9287,10.310085352240225,0,1,1,1,0,0,0,1
W01319,Female,OBC,23,10.0,7,Rural,Rajasthan,Outside_LF,NA,NA,0.0,1.2128,,1,0,0,1,0,0,0,0
W01320,Female,OBC,38,10.0,22,Urban,Tamil Nadu,Outside_LF,NA,NA,0.0,1.1198,,1,0,1,1,0,0,0,0
W01321,Male,General,45,13.0,26,Urban,Telangana,Employed,Agriculture,Informal,40327.0,0.919,10.604776498787697,0,1,1,0,0,0,0,0
W01322,Male,OBC,21,9.0,6,Urban,Telangana,Outside_LF,NA,NA,0.0,0.8855,,0,0,1,1,0,0,0,0
W01323,Male,SC,32,7.0,19,Rural,Maharashtra,Employed,Services,Informal,4011.0,1.1202,8.296795865770052,0,1,0,0,1,0,0,1
W01324,Female,General,50,12.0,32,Urban,Telangana,Employed,Industry,Informal,15751.0,0.9234,9.664659134301736,1,1,1,0,0,0,1,0
W01325,Male,OBC,42,7.0,29,Rural,Karnataka,Employed,Services,Formal,28489.0,1.3491,10.257273326840833,0,0,0,1,0,0,0,1
W01326,Female,General,64,7.0,51,Urban,Punjab,Employed,Services,Informal,10745.0,1.0941,9.282195809076612,1,1,1,0,0,0,0,1
W01327,Male,SC,25,6.0,13,Rural,Andhra Pradesh,Employed,Agriculture,Informal,18275.0,1.1118,9.81328928461798,0,1,0,0,1,0,0,0
W01328,Female,OBC,53,9.0,38,Urban,Telangana,Outside_LF,NA,NA,0.0,1.0142,,1,0,1,1,0,0,0,0
W01329,Male,OBC,36,7.0,23,Rural,Rajasthan,Employed,Agriculture,Informal,25866.0,1.0232,10.16068464397519,0,1,0,1,0,0,0,0
W01330,Male,General,26,11.0,9,Rural,Madhya Pradesh,Employed,Services,Formal,10113.0,1.4044,9.221577003902171,0,0,0,0,0,0,0,1
W01331,Female,OBC,62,7.0,49,Rural,Telangana,Outside_LF,NA,NA,0.0,1.1545,,1,0,0,1,0,0,0,0
W01332,Male,ST,46,3.0,37,Rural,Uttar Pradesh,Employed,Agriculture,Formal,6583.0,1.0388,8.792245847467877,0,0,0,0,0,1,0,0
W01333,Female,OBC,41,1.0,34,Rural,Gujarat,Outside_LF,NA,NA,0.0,1.2092,,1,0,0,1,0,0,0,0
W01334,Female,OBC,29,5.0,18,Urban,Punjab,Employed,Agriculture,Informal,5411.0,1.0863,8.596189197642735,1,1,1,1,0,0,0,0
W01335,Female,SC,59,6.0,47,Urban,Punjab,Outside_LF,NA,NA,0.0,0.8488,,1,0,1,0,1,0,0,0
W01336,Female,OBC,16,9.0,1,Urban,Odisha,Outside_LF,NA,NA,0.0,0.8684,,1,0,1,1,0,0,0,0
W01337,Male,OBC,20,11.0,3,Urban,Karnataka,Employed,Agriculture,Informal,15372.0,0.8254,9.640302951684735,0,1,1,1,0,0,0,0
W01338,Female,OBC,23,9.0,8,Rural,Kerala,Outside_LF,NA,NA,0.0,1.4912,,1,0,0,1,0,0,0,0
W01339,Female,General,47,8.0,33,Rural,Uttar Pradesh,Outside_LF,NA,NA,0.0,1.2277,,1,0,0,0,0,0,0,0
W01340,Male,OBC,20,7.0,7,Rural,Telangana,Outside_LF,NA,NA,0.0,1.475,,0,0,0,1,0,0,0,0
W01341,Male,SC,54,9.0,39,Rural,Bihar,Outside_LF,NA,NA,0.0,1.0641,,0,0,0,0,1,0,0,0
W01342,Female,SC,24,5.0,13,Rural,Telangana,Outside_LF,NA,NA,0.0,1.2353,,1,0,0,0,1,0,0,0
W01343,Male,SC,48,10.0,32,Urban,Rajasthan,Employed,Agriculture,Informal,29557.0,0.9357,10.294075881413862,0,1,1,0,1,0,0,0
W01344,Female,OBC,54,9.0,39,Rural,Telangana,Outside_LF,NA,NA,0.0,1.1428,,1,0,0,1,0,0,0,0
W01345,Female,General,58,13.0,39,Urban,Andhra Pradesh,Outside_LF,NA,NA,0.0,0.944,,1,0,1,0,0,0,0,0
W01346,Female,OBC,29,6.0,17,Rural,Jharkhand,Employed,Agriculture,Informal,8089.0,1.1883,8.998260393017953,1,1,0,1,0,0,0,0
W01347,Male,ST,18,8.0,4,Urban,Telangana,Employed,Industry,Informal,12625.0,0.8538,9.443434254143561,0,1,1,0,0,1,1,0
W01348,Male,OBC,52,15.0,31,Rural,Jharkhand,Employed,Agriculture,Informal,12387.0,1.1954,9.4244028145542,0,1,0,1,0,0,0,0
W01349,Male,OBC,37,10.0,21,Urban,Bihar,Outside_LF,NA,NA,0.0,0.9937,,0,0,1,1,0,0,0,0
W01350,Male,OBC,62,11.0,45,Rural,Rajasthan,Employed,Services,Formal,16062.0,1.2447,9.684211512748407,0,0,0,1,0,0,0,1
W01351,Female,SC,24,3.0,15,Rural,Tamil Nadu,Outside_LF,NA,NA,0.0,1.2165,,1,0,0,0,1,0,0,0
W01352,Female,SC,43,8.0,29,Rural,Uttar Pradesh,Employed,Industry,Informal,7272.0,1.4297,8.891786635857315,1,1,0,0,1,0,1,0
W01353,Male,SC,20,11.0,3,Rural,Uttar Pradesh,Outside_LF,NA,NA,0.0,1.3296,,0,0,0,0,1,0,0,0
W01354,Male,OBC,39,8.0,25,Rural,Uttar Pradesh,Employed,Services,Informal,12062.0,1.3257,9.397815294010933,0,1,0,1,0,0,0,1
W01355,Female,General,15,11.0,0,Rural,Telangana,Outside_LF,NA,NA,0.0,1.1267,,1,0,0,0,0,0,0,0
W01356,Male,OBC,52,10.0,36,Rural,Tamil Nadu,Outside_LF,NA,NA,0.0,1.38,,0,0,0,1,0,0,0,0
W01357,Female,OBC,45,9.0,30,Urban,Telangana,Outside_LF,NA,NA,0.0,0.7783,,1,0,1,1,0,0,0,0
W01358,Male,ST,19,8.0,5,Rural,Kerala,Outside_LF,NA,NA,0.0,1.1225,,0,0,0,0,0,1,0,0
W01359,Female,OBC,39,9.0,24,Rural,Uttar Pradesh,Employed,Agriculture,Informal,8844.0,1.2181,9.087494541977337,1,1,0,1,0,0,0,0
W01360,Male,OBC,36,9.0,21,Urban,Kerala,Employed,Agriculture,Informal,11518.0,1.0851,9.351666308066617,0,1,1,1,0,0,0,0
W01361,Female,OBC,48,10.0,32,Rural,West Bengal,Outside_LF,NA,NA,0.0,1.0335,,1,0,0,1,0,0,0,0
W01362,Male,OBC,39,13.0,20,Urban,Tamil Nadu,Employed,Industry,Informal,48104.0,0.9252,10.781120612719405,0,1,1,1,0,0,1,0
W01363,Female,OBC,37,6.0,25,Rural,Punjab,Outside_LF,NA,NA,0.0,1.0775,,1,0,0,1,0,0,0,0
W01364,Male,General,56,11.0,39,Rural,Madhya Pradesh,Outside_LF,NA,NA,0.0,1.1304,,0,0,0,0,0,0,0,0
W01365,Male,SC,40,3.0,31,Rural,Punjab,Employed,Agriculture,Informal,7788.0,1.2146,8.960339366492091,0,1,0,0,1,0,0,0
W01366,Female,OBC,55,9.0,40,Rural,Karnataka,Outside_LF,NA,NA,0.0,1.0673,,1,0,0,1,0,0,0,0
W01367,Male,OBC,59,13.0,40,Rural,Uttar Pradesh,Employed,Services,Formal,28795.0,1.4182,10.267957039940773,0,0,0,1,0,0,0,1
W01368,Male,General,57,11.0,40,Urban,Kerala,Employed,Agriculture,Formal,39991.0,0.7949,10.596409707779776,0,0,1,0,0,0,0,0
W01369,Male,OBC,62,10.0,46,Rural,Uttar Pradesh,Employed,Agriculture,Informal,13552.0,1.301,9.514289416891836,0,1,0,1,0,0,0,0
W01370,Male,OBC,49,9.0,34,Urban,Andhra Pradesh,Outside_LF,NA,NA,0.0,0.8238,,0,0,1,1,0,0,0,0
W01371,Male,SC,43,6.0,31,Rural,Tamil Nadu,Employed,Agriculture,Informal,7337.0,1.0711,8.900685318713995,0,1,0,0,1,0,0,0
W01372,Female,General,41,10.0,25,Rural,Bihar,Outside_LF,NA,NA,0.0,1.2421,,1,0,0,0,0,0,0,0
W01373,Male,ST,25,3.0,16,Urban,Karnataka,Employed,Industry,Informal,3358.0,0.8894,8.119100837637486,0,1,1,0,0,1,1,0
W01374,Female,OBC,56,7.0,43,Urban,Rajasthan,Outside_LF,NA,NA,0.0,0.7813,,1,0,1,1,0,0,0,0
W01375,Female,General,49,7.0,36,Rural,Maharashtra,Employed,Agriculture,Informal,3932.0,1.0512,8.276903481267057,1,1,0,0,0,0,0,0
W01376,Male,General,58,13.0,39,Rural,Gujarat,Outside_LF,NA,NA,0.0,1.1636,,0,0,0,0,0,0,0,0
W01377,Female,General,50,10.0,34,Rural,Uttar Pradesh,Employed,Agriculture,Informal,7718.0,1.3958,8.951310542097564,1,1,0,0,0,0,0,0
W01378,Female,SC,39,4.0,29,Rural,Gujarat,Outside_LF,NA,NA,0.0,1.4287,,1,0,0,0,1,0,0,0
W01379,Female,General,29,10.0,13,Urban,West Bengal,Unemployed,NA,NA,0.0,0.7889,,1,0,1,0,0,0,0,0
W01380,Male,OBC,64,9.0,49,Rural,Kerala,Employed,Services,Formal,16582.0,1.1024,9.716073048676163,0,0,0,1,0,0,0,1
W01381,Male,OBC,51,13.0,32,Urban,Punjab,Unemployed,NA,NA,0.0,0.8871,,0,0,1,1,0,0,0,0
W01382,Male,SC,58,6.0,46,Rural,Jharkhand,Employed,Agriculture,Informal,5729.0,1.332,8.653296274408579,0,1,0,0,1,0,0,0
W01383,Female,OBC,44,9.0,29,Rural,Punjab,Outside_LF,NA,NA,0.0,1.1569,,1,0,0,1,0,0,0,0
W01384,Female,SC,40,4.0,30,Rural,Maharashtra,Outside_LF,NA,NA,0.0,1.1265,,1,0,0,0,1,0,0,0
W01385,Female,General,16,12.0,0,Rural,Karnataka,Outside_LF,NA,NA,0.0,1.3024,,1,0,0,0,0,0,0,0
W01386,Male,SC,18,10.0,2,Rural,West Bengal,Outside_LF,NA,NA,0.0,1.3471,,0,0,0,0,1,0,0,0
W01387,Female,General,50,13.0,31,Urban,Maharashtra,Outside_LF,NA,NA,0.0,0.9405,,1,0,1,0,0,0,0,0
W01388,Male,General,26,16.0,4,Urban,Rajasthan,Employed,Agriculture,Informal,21610.0,1.0056,9.980911449500931,0,1,1,0,0,0,0,0
W01389,Female,ST,19,5.0,8,Urban,Tamil Nadu,Outside_LF,NA,NA,0.0,0.7665,,1,0,1,0,0,1,0,0
W01390,Male,General,53,15.0,32,Rural,Madhya Pradesh,Employed,Agriculture,Informal,18514.0,1.1774,9.826282481627157,0,1,0,0,0,0,0,0
W01391,Female,General,46,14.0,26,Urban,Maharashtra,Employed,Services,Informal,15114.0,0.9844,9.623376745580666,1,1,1,0,0,0,0,1
W01392,Female,OBC,20,4.0,10,Urban,Tamil Nadu,Employed,Services,Formal,10088.0,0.9993,9.219101877644755,1,0,1,1,0,0,0,1
W01393,Male,OBC,39,8.0,25,Urban,Bihar,Employed,Agriculture,Informal,13764.0,0.835,9.529811766917371,0,1,1,1,0,0,0,0
W01394,Male,General,38,7.0,25,Rural,Uttar Pradesh,Employed,Industry,Informal,14879.0,1.1794,9.607706101827697,0,1,0,0,0,0,1,0
W01395,Female,OBC,15,10.0,0,Rural,Tamil Nadu,Outside_LF,NA,NA,0.0,1.1287,,1,0,0,1,0,0,0,0
W01396,Male,SC,45,3.0,36,Urban,Uttar Pradesh,Employed,Services,Formal,16578.0,1.0885,9.715831794151471,0,0,1,0,1,0,0,1
W01397,Female,SC,34,1.0,27,Rural,Punjab,Employed,Industry,Informal,5250.0,1.1621,8.565983355585669,1,1,0,0,1,0,1,0
W01398,Female,General,58,6.0,46,Rural,Kerala,Outside_LF,NA,NA,0.0,1.4434,,1,0,0,0,0,0,0,0
W01399,Female,OBC,20,3.0,11,Rural,Jharkhand,Employed,Agriculture,Formal,10894.0,1.4441,9.29596745794362,1,0,0,1,0,0,0,0
W01400,Male,SC,57,8.0,43,Rural,Maharashtra,Outside_LF,NA,NA,0.0,1.2723,,0,0,0,0,1,0,0,0
W01401,Male,General,15,8.0,1,Rural,Tamil Nadu,Outside_LF,NA,NA,0.0,1.438,,0,0,0,0,0,0,0,0
W01402,Male,General,53,7.0,40,Urban,Kerala,Employed,Agriculture,Informal,11347.0,0.7926,9.336708670790989,0,1,1,0,0,0,0,0
W01403,Female,General,54,9.0,39,Rural,Gujarat,Outside_LF,NA,NA,0.0,1.0806,,1,0,0,0,0,0,0,0
W01404,Male,OBC,35,10.0,19,Rural,Madhya Pradesh,Outside_LF,NA,NA,0.0,1.2152,,0,0,0,1,0,0,0,0
W01405,Male,General,29,6.0,17,Rural,Kerala,Employed,Industry,Informal,13374.0,1.3521,9.501067802613925,0,1,0,0,0,0,1,0
W01406,Male,OBC,22,8.0,8,Urban,Madhya Pradesh,Employed,Industry,Formal,25646.0,1.1144,10.152142893019061,0,0,1,1,0,0,1,0
W01407,Female,ST,31,4.0,21,Rural,Punjab,Outside_LF,NA,NA,0.0,1.2441,,1,0,0,0,0,1,0,0
W01408,Male,General,48,11.0,31,Rural,Maharashtra,Employed,Industry,Informal,18068.0,1.0235,9.801897696774494,0,1,0,0,0,0,1,0
W01409,Female,OBC,51,7.0,38,Rural,Odisha,Outside_LF,NA,NA,0.0,1.1071,,1,0,0,1,0,0,0,0
W01410,Female,General,24,13.0,5,Rural,Uttar Pradesh,Employed,Agriculture,Informal,13285.0,1.2302,9.494390858193913,1,1,0,0,0,0,0,0
W01411,Female,General,15,16.0,0,Urban,Jharkhand,Outside_LF,NA,NA,0.0,1.0134,,1,0,1,0,0,0,0,0
W01412,Female,SC,43,5.0,32,Rural,Rajasthan,Outside_LF,NA,NA,0.0,1.3015,,1,0,0,0,1,0,0,0
W01413,Female,OBC,44,4.0,34,Urban,Uttar Pradesh,Outside_LF,NA,NA,0.0,1.0804,,1,0,1,1,0,0,0,0
W01414,Female,ST,64,4.0,54,Rural,Kerala,Outside_LF,NA,NA,0.0,1.1475,,1,0,0,0,0,1,0,0
W01415,Male,OBC,53,10.0,37,Urban,Punjab,Employed,Industry,Informal,10491.0,0.9594,9.258273025731485,0,1,1,1,0,0,1,0
W01416,Female,General,42,9.0,27,Rural,Jharkhand,Outside_LF,NA,NA,0.0,1.0892,,1,0,0,0,0,0,0,0
W01417,Female,OBC,44,9.0,29,Rural,Karnataka,Outside_LF,NA,NA,0.0,1.3297,,1,0,0,1,0,0,0,0
W01418,Female,General,47,16.0,25,Rural,Uttar Pradesh,Outside_LF,NA,NA,0.0,1.3859,,1,0,0,0,0,0,0,0
W01419,Female,SC,37,1.0,30,Rural,West Bengal,Outside_LF,NA,NA,0.0,1.2664,,1,0,0,0,1,0,0,0
W01420,Female,OBC,48,6.0,36,Urban,Uttar Pradesh,Outside_LF,NA,NA,0.0,0.9263,,1,0,1,1,0,0,0,0
W01421,Female,OBC,24,12.0,6,Urban,Uttar Pradesh,Outside_LF,NA,NA,0.0,0.8319,,1,0,1,1,0,0,0,0
W01422,Male,OBC,56,8.0,42,Rural,Bihar,Employed,Industry,Informal,14274.0,1.4684,9.566194979531012,0,1,0,1,0,0,1,0
W01423,Male,OBC,58,12.0,40,Rural,Gujarat,Outside_LF,NA,NA,0.0,1.311,,0,0,0,1,0,0,0,0
W01424,Male,SC,36,9.0,21,Urban,Telangana,Employed,Industry,Informal,16199.0,1.0585,9.692704790920137,0,1,1,0,1,0,1,0
W01425,Male,General,37,15.0,16,Urban,Gujarat,Outside_LF,NA,NA,0.0,0.7737,,0,0,1,0,0,0,0,0
W01426,Male,General,39,17.0,16,Rural,West Bengal,Employed,Industry,Informal,20767.0,1.1406,9.941120467342978,0,1,0,0,0,0,1,0
W01427,Male,General,55,12.0,37,Rural,Andhra Pradesh,Outside_LF,NA,NA,0.0,1.2515,,0,0,0,0,0,0,0,0
W01428,Male,OBC,23,5.0,12,Rural,West Bengal,Outside_LF,NA,NA,0.0,1.2774,,0,0,0,1,0,0,0,0
W01429,Female,OBC,32,6.0,20,Urban,Tamil Nadu,Outside_LF,NA,NA,0.0,0.9108,,1,0,1,1,0,0,0,0
W01430,Male,General,45,18.0,21,Rural,Jharkhand,Outside_LF,NA,NA,0.0,1.1819,,0,0,0,0,0,0,0,0
W01431,Female,OBC,49,4.0,39,Urban,Bihar,Employed,Services,Informal,10440.0,0.9271,9.25339986143663,1,1,1,1,0,0,0,1
W01432,Female,OBC,29,9.0,14,Rural,Jharkhand,Employed,Agriculture,Informal,4906.0,1.1957,8.498214224818435,1,1,0,1,0,0,0,0
W01433,Male,General,20,4.0,10,Rural,Madhya Pradesh,Employed,Services,Formal,12229.0,1.0392,9.41156545918937,0,0,0,0,0,0,0,1
W01434,Male,SC,40,4.0,30,Rural,Odisha,Employed,Agriculture,Informal,4668.0,1.3525,8.448485993406447,0,1,0,0,1,0,0,0
W01435,Male,OBC,46,12.0,28,Urban,West Bengal,Employed,Agriculture,Informal,12826.0,1.0427,9.459229639708807,0,1,1,1,0,0,0,0
W01436,Female,OBC,53,8.0,39,Rural,Bihar,Employed,Agriculture,Informal,4843.0,1.1694,8.48528964240323,1,1,0,1,0,0,0,0
W01437,Male,OBC,15,8.0,1,Urban,Tamil Nadu,Outside_LF,NA,NA,0.0,1.1127,,0,0,1,1,0,0,0,0
W01438,Male,OBC,15,7.0,2,Rural,Rajasthan,Employed,Industry,Informal,10167.0,1.4937,9.226902460275161,0,1,0,1,0,0,1,0
W01439,Female,SC,34,0.0,28,Urban,Karnataka,Employed,Industry,Informal,5328.0,0.9697,8.580731212220226,1,1,1,0,1,0,1,0
W01440,Female,OBC,43,9.0,28,Urban,West Bengal,Outside_LF,NA,NA,0.0,1.0509,,1,0,1,1,0,0,0,0
W01441,Male,OBC,15,9.0,0,Urban,Punjab,Outside_LF,NA,NA,0.0,0.9614,,0,0,1,1,0,0,0,0
W01442,Male,SC,23,3.0,14,Rural,Odisha,Employed,Agriculture,Informal,3000.0,1.1453,8.006367567650246,0,1,0,0,1,0,0,0
W01443,Male,SC,35,8.0,21,Urban,Kerala,Outside_LF,NA,NA,0.0,0.7902,,0,0,1,0,1,0,0,0
W01444,Male,SC,28,9.0,13,Rural,Telangana,Employed,Agriculture,Informal,4253.0,1.1853,8.355379895253634,0,1,0,0,1,0,0,0
W01445,Male,General,50,11.0,33,Rural,Odisha,Employed,Agriculture,Formal,19372.0,1.109,9.87158400352312,0,0,0,0,0,0,0,0
W01446,Female,General,16,10.0,0,Urban,Bihar,Employed,Agriculture,Formal,14595.0,1.097,9.588434283288215,1,0,1,0,0,0,0,0
W01447,Female,OBC,59,8.0,45,Urban,Gujarat,Outside_LF,NA,NA,0.0,1.1146,,1,0,1,1,0,0,0,0
W01448,Female,OBC,23,6.0,11,Rural,Jharkhand,Outside_LF,NA,NA,0.0,1.2752,,1,0,0,1,0,0,0,0
W01449,Female,OBC,37,8.0,23,Urban,Maharashtra,Outside_LF,NA,NA,0.0,0.9678,,1,0,1,1,0,0,0,0
W01450,Male,SC,64,10.0,48,Rural,Tamil Nadu,Employed,Industry,Formal,28998.0,1.4666,10.274982141073139,0,0,0,0,1,0,1,0
W01451,Female,General,48,12.0,30,Urban,Bihar,Outside_LF,NA,NA,0.0,1.0341,,1,0,1,0,0,0,0,0
W01452,Female,General,64,12.0,46,Urban,Telangana,Outside_LF,NA,NA,0.0,0.8233,,1,0,1,0,0,0,0,0
W01453,Female,OBC,15,6.0,3,Urban,Jharkhand,Outside_LF,NA,NA,0.0,1.1077,,1,0,1,1,0,0,0,0
W01454,Female,General,50,11.0,33,Urban,Uttar Pradesh,Outside_LF,NA,NA,0.0,0.9707,,1,0,1,0,0,0,0,0
W01455,Male,OBC,18,11.0,1,Urban,Kerala,Employed,Services,Informal,10180.0,0.7724,9.228180290104513,0,1,1,1,0,0,0,1
W01456,Male,SC,45,6.0,33,Rural,Rajasthan,Outside_LF,NA,NA,0.0,1.1142,,0,0,0,0,1,0,0,0
W01457,Male,OBC,31,8.0,17,Rural,Punjab,Employed,Agriculture,Informal,18772.0,1.4025,9.840121676914308,0,1,0,1,0,0,0,0
W01458,Male,OBC,53,11.0,36,Rural,Uttar Pradesh,Employed,Services,Formal,8425.0,1.0813,9.038958755220563,0,0,0,1,0,0,0,1
W01459,Female,OBC,21,11.0,4,Urban,Bihar,Outside_LF,NA,NA,0.0,1.0715,,1,0,1,1,0,0,0,0
W01460,Male,OBC,59,4.0,49,Rural,Odisha,Employed,Industry,Formal,20271.0,1.3974,9.916946572220285,0,0,0,1,0,0,1,0
W01461,Female,General,39,14.0,19,Urban,Telangana,Employed,Agriculture,Informal,21564.0,0.7777,9.97878053657156,1,1,1,0,0,0,0,0
W01462,Female,SC,40,9.0,25,Rural,Maharashtra,Outside_LF,NA,NA,0.0,1.1789,,1,0,0,0,1,0,0,0
W01463,Male,OBC,43,10.0,27,Urban,Bihar,Employed,Agriculture,Informal,9147.0,0.9475,9.121181235656364,0,1,1,1,0,0,0,0
W01464,Male,General,16,11.0,0,Rural,Rajasthan,Outside_LF,NA,NA,0.0,1.0565,,0,0,0,0,0,0,0,0
W01465,Female,OBC,30,9.0,15,Urban,Uttar Pradesh,Outside_LF,NA,NA,0.0,0.9737,,1,0,1,1,0,0,0,0
W01466,Female,SC,50,4.0,40,Urban,Telangana,Outside_LF,NA,NA,0.0,1.1179,,1,0,1,0,1,0,0,0
W01467,Male,General,63,11.0,46,Rural,Odisha,Outside_LF,NA,NA,0.0,1.3081,,0,0,0,0,0,0,0,0
